Date & Time,   System Log,   Charge MOS Status,   Discharge MOS Status,   Balance Status,   Heating Status,   Max Cell Voltage No,   Min Cell Voltage No,   Max Cell Voltage,   Min Cell Voltage,   Battery Voltage,   Battery Current,   SOC Cap. Remain,   SOC Full Charge Cap.,   Max Temp,   Min Temp,   Temp MOS,   Heat Current
2025-11-19 15:23:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   48.2,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   0,   3.7,   3.7,   48.0,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   2,   3.7,   3.7,   48.1,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   0,   3.7,   3.7,   48.0,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   7,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   48.1,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.7,   3.7,   48.0,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:23:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   7,   3.7,   3.7,   48.1,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   1,   3.7,   3.7,   48.1,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   5,   3.7,   3.7,   48.0,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.7,   3.7,   48.0,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.7,   3.7,   48.1,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   0,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   1,   3.7,   3.7,   48.0,   -0.5,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   0,   3.7,   3.7,   48.0,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   0,   3.7,   3.7,   48.0,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:24:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   48.0,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   0,   3.7,   3.7,   47.8,   -0.5,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   8,   3.7,   3.7,   47.9,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   8,   3.7,   3.7,   48.0,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   12,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   0,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   47.9,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   1,   3.7,   3.7,   47.8,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:25:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   4,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   7,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   6,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   9,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   12,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.7,   3.7,   47.9,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.7,   3.7,   48.0,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   0,   3.7,   3.7,   47.9,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:26:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   1,   3.7,   3.7,   48.0,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   11,   3,   3.7,   3.7,   47.9,   -0.2,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:27:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   0,   3.7,   3.7,   48.0,   -0.3,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:27:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   2,   3.7,   3.7,   47.9,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   12,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.7,   3.7,   47.9,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   12,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   12,   0,   3.7,   3.7,   47.9,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   9,   3.7,   3.7,   47.8,   -0.5,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   5,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:27:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   5,   3.7,   3.7,   47.9,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   0,   3.7,   3.7,   47.7,   -0.5,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   1,   3.7,   3.7,   47.8,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   47.9,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   7,   3.7,   3.7,   47.8,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   11,   3.7,   3.7,   47.8,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   12,   3.7,   3.7,   47.8,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:28:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   11,   3.7,   3.7,   47.9,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   10,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   9,   3.7,   3.7,   47.8,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   11,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.7,   3.7,   47.7,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   6,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   10,   3.7,   3.7,   47.7,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   6,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:29:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   7,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   11,   3.7,   3.7,   47.7,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   1,   3.7,   3.7,   47.7,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   0,   3.7,   3.7,   47.7,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:30:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   0,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.7,   3.7,   47.7,   -0.2,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:30:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   1,   3.7,   3.7,   47.8,   -0.4,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:30:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   0,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:30:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.7,   3.7,   47.8,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   9,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   0,   3.7,   3.7,   47.8,   -0.5,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   9,   3.7,   3.7,   47.7,   -0.3,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   4,   3.7,   3.7,   47.7,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   3,   3.7,   3.7,   47.7,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.7,   3.7,   47.8,   -0.4,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:31:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:31:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   0,   3.7,   3.7,   47.6,   -0.4,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:31:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.7,   3.7,   47.7,   -0.2,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.7,   3.7,   47.6,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   5,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   7,   3.7,   3.7,   47.7,   -0.4,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.7,   3.7,   47.8,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.7,   3.7,   47.6,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   6,   3.7,   3.7,   47.7,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.7,   3.7,   47.8,   -0.1,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:32:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   12,   3.7,   3.7,   47.7,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:32:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   6,   3.6,   3.7,   47.6,   -0.3,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:32:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   0,   3.7,   3.7,   47.7,   -0.3,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.7,   3.7,   47.9,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:33:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   0,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:33:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   12,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   0,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   5,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:33:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   12,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:34:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   11,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:34:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   8,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   25,   29,   0.0
2025-11-19 15:34:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   10,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   9,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   8,   0,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   10,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   0,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   4,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   8,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:34:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   3,   3.7,   3.7,   48.0,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   4,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   1,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   12,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   0,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   11,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   6,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   0,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
2025-11-19 15:35:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   2,   3.7,   3.7,   48.1,   0.0,   1.9,   3.0,   26,   26,   29,   0.0
